idx,sport,name_away,odd_away,odd_home,name_home,etl_dttm
393515,美國職棒,Chicago Cubs,1.7,1.8,Pittsburgh Pirates,2023-08-25 05:30:56
393516,美國職棒,Cleveland Guardians,2.15,1.45,Toronto Blue Jays,2023-08-25 05:30:56
393517,美國職棒,Oakland Athletics,2.3,1.4,Chicago White Sox,2023-08-25 05:30:56
393518,美國職棒,San Diego Padres,1.9,1.6,Milwaukee Brewers,2023-08-25 05:30:56
393519,美國職棒,Texas Rangers,1.9,1.6,Minnesota Twins,2023-08-25 05:30:56
393521,美國職棒,Kansas City Royals,2.3,1.4,Seattle Mariners,2023-08-25 05:30:56
393522,美國職棒,Atlanta Braves,1.5,2.05,San Francisco Giants,2023-08-25 05:30:56
393511,美國職棒,Washington Nationals,2.45,1.35,Miami Marlins,2023-08-25 12:45:05
393512,美國職棒,New York Yankees,1.95,1.55,Tampa Bay Rays,2023-08-25 12:45:05
393513,美國職棒,Houston Astros,1.4,2.3,Detroit Tigers,2023-08-25 12:45:05
393514,美國職棒,St. Louis Cardinals,2.05,1.5,Philadelphia Phillies,2023-08-25 12:45:05
393515,美國職棒,Chicago Cubs,1.65,1.85,Pittsburgh Pirates,2023-08-25 12:45:05
393516,美國職棒,Cleveland Guardians,2.15,1.45,Toronto Blue Jays,2023-08-25 12:45:05
393517,美國職棒,Oakland Athletics,2.3,1.4,Chicago White Sox,2023-08-25 12:45:05
393518,美國職棒,San Diego Padres,1.9,1.6,Milwaukee Brewers,2023-08-25 12:45:05
393519,美國職棒,Texas Rangers,1.9,1.6,Minnesota Twins,2023-08-25 12:45:05
393521,美國職棒,Kansas City Royals,2.45,1.35,Seattle Mariners,2023-08-25 12:45:05
393522,美國職棒,Atlanta Braves,1.45,2.15,San Francisco Giants,2023-08-25 12:45:05
393599,太平洋聯盟,Hokkaido Nippon-Ham Fighters,2.05,1.5,Saitama Seibu Lions,2023-08-26 05:31:01
393600,太平洋聯盟,Fukuoka Softbank Hawks,1.65,1.85,Tohoku Rakuten Golden Eagles,2023-08-26 05:31:01
393601,中央聯盟,Tokyo Yakult Swallows,2.05,1.5,Hiroshima Toyo Carp,2023-08-26 05:31:01
393602,中央聯盟,Hanshin Tigers,1.65,1.85,Yomiuri Giants,2023-08-26 05:31:01
393603,韓國職棒,SSG Landers,1.45,2.15,Doosan Bears,2023-08-26 05:31:01
